field.pose.position.x,field.pose.position.y,,,,
-27.82541466,-31.61849785,,,,
-27.90783882,-31.62217712,,,,
-27.99828148,-31.62482452,,,,
-28.09077263,-31.62766838,,,,
-28.19504738,-31.62631989,,,,
-28.26688766,-31.60955429,,,,
-28.38896179,-31.62543106,,,,
-28.45079231,-31.62932587,,,,
-28.54260635,-31.63409424,,,,
-28.60091782,-31.63456917,,,,
-28.68587875,-31.64892578,,,,
-28.81038094,-31.6381588,,,,
-28.88044357,-31.635355,,,,
-28.9818325,-31.64492226,,,,
-29.06318665,-31.65139961,,,,
-29.13381386,-31.66343689,,,,
-29.23366928,-31.64498901,,,,
-29.33115768,-31.64514542,,,,
-29.4320488,-31.64261818,,,,
-29.52454567,-31.63764954,,,,
-29.59375763,-31.64882469,,,,
-29.69542122,-31.65558243,,,,
-29.76480103,-31.65648651,,,,
-29.89882278,-31.66083908,,,,
-29.96183968,-31.64953613,,,,
-30.0656395,-31.64915848,,,,
-30.14682007,-31.65128136,,,,
-30.24067688,-31.65850639,,,,
-30.32077789,-31.67102623,,,,
-30.39987755,-31.67006302,,,,
-30.49738312,-31.65744972,,,,
-30.58231926,-31.66249847,,,,
-30.68779564,-31.65987015,,,,
-30.73900414,-31.6720562,,,,
-30.84044456,-31.6782093,,,,
-30.92418861,-31.67870903,,,,
-31.04083633,-31.66486549,,,,
-31.11379051,-31.6819191,,,,
-31.22112656,-31.67518616,,,,
-31.27855492,-31.66947174,,,,
-31.38562012,-31.68611145,,,,
-31.47267723,-31.68985748,,,,
-31.55079079,-31.69600677,,,,
-31.63473892,-31.70906448,,,,
-31.72782707,-31.70578384,,,,
-31.82937813,-31.70116043,,,,
-31.92942619,-31.69301033,,,,
-32.00904083,-31.69994926,,,,
-32.11502457,-31.71577072,,,,
-32.19405365,-31.69007874,,,,
-32.28506088,-31.69242096,,,,
-32.37088776,-31.69331932,,,,
-32.44436646,-31.69473267,,,,
-32.53060913,-31.69758224,,,,
-32.63323212,-31.71620178,,,,
-32.72742081,-31.70122528,,,,
-32.81140518,-31.69556427,,,,
-32.91757965,-31.70863342,,,,
-32.9577446,-31.71325493,,,,
-33.07962799,-31.72271156,,,,
-33.12207031,-31.72795677,,,,
-33.25380707,-31.72354317,,,,
-33.34145737,-31.70451164,,,,
-33.42682266,-31.7320919,,,,
-33.50217056,-31.73069954,,,,
-33.58036041,-31.73290253,,,,
-33.66354752,-31.72941208,,,,
-33.75676346,-31.73062134,,,,
-33.86291122,-31.71495247,,,,
-33.94519424,-31.737854,,,,
-34.04037476,-31.73736954,,,,
-34.10048676,-31.73752403,,,,
-34.22703552,-31.73666,,,,
-34.28426743,-31.74138641,,,,
-34.40200806,-31.73809242,,,,
-34.45643997,-31.7394104,,,,
-34.58055115,-31.7264328,,,,
-34.65192032,-31.72373772,,,,
-34.75676727,-31.72501564,,,,
-34.80211258,-31.74156761,,,,
-34.93729019,-31.7433033,,,,
-35.00607681,-31.74797821,,,,
-35.11063385,-31.73309517,,,,
-35.19845581,-31.73918915,,,,
-35.31159592,-31.74040413,,,,
-35.37802505,-31.73864937,,,,
-35.48168564,-31.7370472,,,,
-35.58208847,-31.76508141,,,,
-35.65076447,-31.75440216,,,,
-35.76825333,-31.75680351,,,,
-35.82177353,-31.74472046,,,,
-35.93884277,-31.76144028,,,,
-35.9931488,-31.75810814,,,,
-36.10718155,-31.76868629,,,,
-36.15851212,-31.76269722,,,,
-36.271595,-31.77211952,,,,
-36.33909225,-31.76225472,,,,
-36.44766235,-31.76820374,,,,
-36.53512955,-31.75846672,,,,
-36.61526871,-31.77240753,,,,
-36.69827652,-31.78113747,,,,
-36.79237747,-31.77526474,,,,
-36.88354874,-31.76502419,,,,
-36.96489334,-31.77851677,,,,
-37.07717896,-31.77046585,,,,
-37.14834595,-31.78019333,,,,
-37.26473236,-31.77256584,,,,
-37.31682968,-31.7806282,,,,
-37.43534088,-31.78546715,,,,
-37.48875427,-31.7877655,,,,
-37.61819458,-31.79026031,,,,
-37.66047668,-31.79205894,,,,
-37.77839279,-31.77676582,,,,
-37.86206818,-31.79540825,,,,
-37.95390701,-31.79115868,,,,
-38.02971649,-31.7824192,,,,
-38.13367844,-31.78507805,,,,
-38.21043777,-31.81752205,,,,
-38.31660843,-31.79067421,,,,
-38.40737534,-31.79478455,,,,
-38.51292038,-31.79401588,,,,
-38.59217453,-31.80210876,,,,
-38.66286469,-31.79631233,,,,
-38.74830246,-31.80014229,,,,
-38.83612823,-31.80294037,,,,
-38.93921661,-31.81708336,,,,
-39.03828049,-31.79678535,,,,
-39.10221863,-31.80675125,,,,
-39.21377182,-31.81781197,,,,
-39.29075623,-31.81816101,,,,
-39.38258362,-31.81592941,,,,
-39.47302246,-31.81373024,,,,
-39.55931854,-31.8167057,,,,
-39.63908005,-31.81858063,,,,
-39.73022842,-31.81967926,,,,
-39.8067627,-31.80695343,,,,
-39.89952087,-31.81877899,,,,
-39.98392487,-31.81412506,,,,
-40.08670425,-31.82988739,,,,
-40.17763138,-31.82847977,,,,
-40.29788971,-31.83895302,,,,
-40.36234665,-31.83405876,,,,
-40.43426895,-31.84854126,,,,
-40.52359009,-31.83657455,,,,
-40.61958313,-31.82282639,,,,
-40.7117691,-31.83250618,,,,
-40.82128525,-31.84149551,,,,
-40.87801361,-31.83721542,,,,
-40.99887466,-31.84960938,,,,
-41.05388641,-31.84474182,,,,
-41.18531036,-31.84976387,,,,
-41.23144913,-31.85150719,,,,
-41.35704803,-31.8466301,,,,
-41.43725204,-31.86403275,,,,
-41.51343918,-31.85746193,,,,
-41.6151886,-31.86752701,,,,
-41.66537857,-31.86353493,,,,
-41.79243088,-31.86219788,,,,
-41.85477066,-31.86437988,,,,
-41.96593857,-31.86887169,,,,
-42.02230453,-31.86982727,,,,
-42.14374542,-31.86628342,,,,
-42.20542526,-31.87174606,,,,
-42.33041763,-31.8752861,,,,
-42.38090134,-31.87205315,,,,
-42.49861145,-31.87451172,,,,
-42.54236221,-31.87395859,,,,
-42.62859344,-31.88017845,,,,
-42.72532654,-31.88734627,,,,
-42.82381821,-31.89552689,,,,
-42.91750336,-31.88251877,,,,
-43.02210236,-31.88327599,,,,
-43.08017349,-31.88252068,,,,
-43.20379639,-31.89070511,,,,
-43.25880814,-31.89163589,,,,
-43.37850189,-31.88985062,,,,
-43.43820572,-31.8847599,,,,
-43.564785,-31.89478302,,,,
-43.63243866,-31.89302826,,,,
-43.7023468,-31.89256477,,,,
-43.8154335,-31.90268898,,,,
-43.90357971,-31.9036293,,,,
-44.00098801,-31.9018631,,,,
-44.09114456,-31.90481567,,,,
-44.18796539,-31.91722298,,,,
-44.27440262,-31.90686417,,,,
-44.32820892,-31.90092468,,,,
-44.43424606,-31.90701675,,,,
-44.50160599,-31.91417122,,,,
-44.63746643,-31.92481995,,,,
-44.72847748,-31.92193413,,,,
-44.80798721,-31.91559219,,,,
-44.88185501,-31.91895676,,,,
-44.97656631,-31.91899681,,,,
-45.04832077,-31.91711426,,,,
-45.13744736,-31.93491173,,,,
-45.3261528,-31.92126465,,,,
-45.50186157,-31.92575455,,,,
-45.58314514,-31.92893791,,,,
-45.65911865,-31.94374657,,,,
-45.75051498,-31.94014168,,,,
-45.84744644,-31.9288063,,,,
-45.92738342,-31.93293571,,,,
-46.02617645,-31.93334389,,,,
-46.08560181,-31.93722916,,,,
-46.19260406,-31.93853188,,,,
-46.27846909,-31.94419861,,,,
-46.36257553,-31.94094276,,,,
-46.44770813,-31.94110489,,,,
-46.54193115,-31.94647217,,,,
-46.63422012,-31.94621086,,,,
-46.68277359,-31.95166969,,,,
-46.80020142,-31.95145988,,,,
-46.89116287,-31.9521656,,,,
-46.96364975,-31.94872284,,,,
-47.07102585,-31.95203018,,,,
-47.1599617,-31.94988823,,,,
-47.24105072,-31.95500183,,,,
-47.32143784,-31.96601677,,,,
-47.4238739,-31.95573616,,,,
-47.48646927,-31.96394539,,,,
-47.60323334,-31.94926262,,,,
-47.77420425,-31.96417427,,,,
-47.86727524,-31.95637512,,,,
-47.94122314,-31.94735146,,,,
-48.0428009,-31.96450806,,,,
-48.21079254,-31.96587372,,,,
-48.29144669,-31.96867561,,,,
-48.37518311,-31.96883965,,,,
-48.46554184,-31.96963692,,,,
-48.55135345,-31.97115898,,,,
-48.66677856,-31.9568634,,,,
-48.73800278,-31.97081566,,,,
-48.82416153,-31.97682571,,,,
-48.90821075,-31.971138,,,,
-49.00430679,-31.97644043,,,,
-49.09514618,-31.97730637,,,,
-49.1914444,-31.96749496,,,,
-49.27336121,-31.97227287,,,,
-49.35738754,-31.97767639,,,,
-49.43795013,-31.97792625,,,,
-49.51431656,-31.98163795,,,,
-49.60066605,-31.99098778,,,,
-49.72014618,-31.98553848,,,,
-49.79119492,-31.9623642,,,,
-49.8853569,-31.97470284,,,,
-49.98293686,-31.98425293,,,,
-50.05485153,-31.98346329,,,,
-50.12620926,-31.99348831,,,,
-50.23432159,-31.99350929,,,,
-50.31469345,-31.98742676,,,,
-50.40218735,-31.98814011,,,,
-50.49318314,-31.99256134,,,,
-50.57000351,-32.00452423,,,,
-50.66171646,-32.00614548,,,,
-50.74924469,-31.99175644,,,,
-50.84896469,-31.99934196,,,,
-50.93728638,-32.00093079,,,,
-51.03467178,-32.01028442,,,,
-51.11790848,-32.01387024,,,,
-51.19594955,-32.01157761,,,,
-51.28767014,-32.00310135,,,,
-51.38208771,-31.98983765,,,,
-51.46534348,-32.00737,,,,
-51.56282425,-32.00991821,,,,
-51.6397171,-32.02767944,,,,
-51.72607422,-32.00255585,,,,
-51.80081558,-32.00761795,,,,
-51.91505432,-32.0207634,,,,
-51.99357224,-32.01522446,,,,
-52.07678604,-32.00775909,,,,
-52.17656326,-32.0135994,,,,
-52.24433517,-32.01768494,,,,
-52.37097931,-32.01808167,,,,
-52.43475723,-32.02618027,,,,
-52.52321625,-32.02642441,,,,
-52.60648346,-32.02415466,,,,
-52.69148254,-32.0293045,,,,
-52.78594589,-32.02609253,,,,
-52.87306595,-32.02396774,,,,
-52.97230911,-32.02213287,,,,
-53.04635239,-32.02733612,,,,
-53.12157822,-32.03238678,,,,
-53.20775604,-32.05160904,,,,
-53.30994415,-32.04465103,,,,
-53.4114418,-32.03761673,,,,
-53.485672,-32.04188156,,,,
-53.58214569,-32.04273987,,,,
-53.67795563,-32.03717041,,,,
-53.75998306,-32.03790665,,,,
-53.83231354,-32.04170227,,,,
-53.89673615,-32.04467773,,,,
-54.01119995,-32.04554749,,,,
-54.10132599,-32.04668045,,,,
-54.18880463,-32.04409409,,,,
-54.27392197,-32.0484314,,,,
-54.35881805,-32.05973053,,,,
-54.43011475,-32.07216644,,,,
-54.51867676,-32.05952072,,,,
-54.6060257,-32.05213165,,,,
-54.72062302,-32.04982376,,,,
-54.79669571,-32.06491089,,,,
-54.88647842,-32.0854454,,,,
-55.04835892,-32.06127548,,,,
-55.14584732,-32.0773201,,,,
-55.23191452,-32.08095169,,,,
-55.32756805,-32.08544922,,,,
-55.41001892,-32.07823181,,,,
-55.49702835,-32.08158493,,,,
-55.57236481,-32.09760666,,,,
-55.66451645,-32.0885849,,,,
-55.75196838,-32.08981705,,,,
-55.84437943,-32.09887314,,,,
-55.95715332,-32.09164429,,,,
-56.03447342,-32.07786942,,,,
-56.12384796,-32.09128571,,,,
-56.22797012,-32.09890747,,,,
-56.27431488,-32.11164856,,,,
-56.37223053,-32.10514069,,,,
-56.45782089,-32.09613037,,,,
-56.55451965,-32.1272316,,,,
-56.64781952,-32.11278152,,,,
-56.73997116,-32.11117172,,,,
-56.81309128,-32.11732101,,,,
-56.93462753,-32.11166,,,,
-56.98406219,-32.11539078,,,,
-57.10744476,-32.12288284,,,,
-57.16944122,-32.11876678,,,,
-57.28810501,-32.11179733,,,,
-57.35925293,-32.12165833,,,,
-57.42311478,-32.13222885,,,,
-57.53968048,-32.11951447,,,,
-57.61233902,-32.12268066,,,,
-57.70094681,-32.12269211,,,,
-57.79514313,-32.12314224,,,,
-57.88323212,-32.117939,,,,
-57.98241806,-32.12399673,,,,
-58.06123352,-32.11866379,,,,
-58.139534,-32.13511276,,,,
-58.21938705,-32.15462875,,,,
-58.31977463,-32.14823151,,,,
-58.37690353,-32.14421082,,,,
-58.49303436,-32.12975693,,,,
-58.58223343,-32.12242889,,,,
-58.66589737,-32.13422012,,,,
-58.76435471,-32.14715576,,,,
-58.84374237,-32.1493187,,,,
-58.93002701,-32.15324402,,,,
-59.01491547,-32.15815353,,,,
-59.12009048,-32.15595627,,,,
-59.20926666,-32.15180588,,,,
-59.30141068,-32.13817215,,,,
-59.38246918,-32.16097641,,,,
-59.5474968,-32.16346359,,,,
-59.61769104,-32.17591095,,,,
-59.7153511,-32.17272186,,,,
-59.81628037,-32.16284943,,,,
-59.91220474,-32.16824722,,,,
-59.98956299,-32.17350006,,,,
-60.07100677,-32.20483398,,,,
-60.15493774,-32.16376495,,,,
-60.24280167,-32.16260529,,,,
-60.32084656,-32.15968704,,,,
-60.522789,-32.18120575,,,,
-60.6817627,-32.1792984,,,,
-60.76706696,-32.17602158,,,,
-60.84341431,-32.18774414,,,,
-60.92420578,-32.1799469,,,,
-61.03358841,-32.18621445,,,,
-61.13691711,-32.19268417,,,,
-61.23353195,-32.19926071,,,,
-61.31073761,-32.19912338,,,,
-61.38114166,-32.20849228,,,,
-61.48667908,-32.20436096,,,,
-61.56053543,-32.1965332,,,,
-61.65746307,-32.20357513,,,,
-61.75621033,-32.20306778,,,,
-61.83042908,-32.20756531,,,,
-61.9209404,-32.20648956,,,,
-62.0385437,-32.21553802,,,,
-62.10184097,-32.22642517,,,,
-62.27674103,-32.20777893,,,,
-62.44857788,-32.21559906,,,,
-62.63680267,-32.21920776,,,,
-62.80931091,-32.22101593,,,,
-62.89920807,-32.22731781,,,,
-62.98522186,-32.23096848,,,,
-63.08651733,-32.22327042,,,,
-63.16231537,-32.22109985,,,,
-63.2489624,-32.207901,,,,
-63.43558121,-32.24284363,,,,
-64.04328918,-32.23269272,,,,
-64.12570953,-32.23755646,,,,
-64.2011261,-32.23221207,,,,
-64.32278442,-32.23735046,,,,
-64.42106628,-32.24097443,,,,
-64.4894104,-32.23593903,,,,
-64.57874298,-32.23894119,,,,
-64.65331268,-32.23857498,,,,
-64.74063873,-32.23370743,,,,
-64.96341705,-32.25090027,,,,
-65.04175568,-32.25029755,,,,
-65.12004852,-32.24252319,,,,
-65.20342255,-32.23826981,,,,
-65.28115845,-32.25753784,,,,
-65.37507629,-32.25246048,,,,
-65.44580841,-32.24650955,,,,
-65.56578827,-32.2419014,,,,
-65.71887207,-32.24766922,,,,
-65.80064392,-32.24142075,,,,
-65.88668823,-32.24006653,,,,
-65.98347473,-32.24279404,,,,
-66.0789566,-32.24651337,,,,
-66.17771912,-32.24198532,,,,
-66.25058746,-32.23207474,,,,
-66.32279968,-32.23971939,,,,
-66.41965485,-32.23323822,,,,
-66.51283264,-32.23924255,,,,
-66.59429932,-32.24741364,,,,
-66.68730927,-32.2195015,,,,
-66.7705307,-32.22886658,,,,
-66.87911987,-32.22124863,,,,
-66.95664215,-32.20933533,,,,
-67.03117371,-32.20651245,,,,
-67.11951447,-32.2020607,,,,
-67.20036316,-32.1822319,,,,
-67.30196381,-32.20588303,,,,
-67.56264496,-32.17673111,,,,
-67.72634888,-32.17948151,,,,
-67.82010651,-32.18152618,,,,
-67.9103775,-32.16352844,,,,
-68.00370789,-32.14385605,,,,
-68.08640289,-32.15581512,,,,
-68.15866852,-32.16203308,,,,
-68.25628662,-32.14990234,,,,
-68.36377716,-32.1420517,,,,
-68.43134308,-32.12540054,,,,
-68.51264954,-32.10839462,,,,
-68.59990692,-32.10956955,,,,
-68.68479156,-32.11108017,,,,
-68.78159332,-32.0971756,,,,
-68.8352356,-32.0931282,,,,
-68.96578217,-32.07675171,,,,
-69.03414154,-32.05256271,,,,
-69.12863922,-32.06363678,,,,
-69.22368622,-32.06508636,,,,
-69.29358673,-32.04810715,,,,
-69.37765503,-32.04602051,,,,
-69.46411896,-32.06248474,,,,
-69.55510712,-32.04047394,,,,
-69.65505219,-32.03003311,,,,
-69.71242523,-32.01768494,,,,
-69.84791565,-32.01337051,,,,
-69.8914032,-31.99586678,,,,
-69.9930191,-31.98378754,,,,
-70.0754776,-31.97211456,,,,
-70.15280151,-31.96501541,,,,
-70.22983551,-31.95200729,,,,
-70.3167038,-31.94001007,,,,
-70.4175415,-31.93349648,,,,
-70.4970932,-31.92052269,,,,
-70.57176971,-31.9116497,,,,
-70.68183899,-31.8940506,,,,
-70.76041412,-31.88121033,,,,
-70.82769012,-31.85339165,,,,
-70.91776276,-31.84461975,,,,
-71.01002502,-31.83882141,,,,
-71.09541321,-31.80760574,,,,
-71.15353394,-31.8030529,,,,
-71.23254395,-31.80034065,,,,
-71.32622528,-31.79463768,,,,
-71.40766144,-31.77646446,,,,
-71.48626709,-31.75735092,,,,
-71.56108093,-31.72070122,,,,
-71.62692261,-31.70533752,,,,
-71.72652435,-31.68862343,,,,
-71.79369354,-31.68095779,,,,
-71.89981842,-31.66699219,,,,
-71.94133759,-31.64840889,,,,
-72.03526306,-31.62021446,,,,
-72.11392212,-31.58328438,,,,
-72.29673004,-31.55974197,,,,
-72.34127045,-31.50929832,,,,
-72.40894318,-31.50175667,,,,
-72.51346588,-31.47454071,,,,
-72.57447815,-31.45787811,,,,
-72.67399597,-31.45140457,,,,
-72.70653534,-31.41514587,,,,
-72.81208801,-31.40057564,,,,
-72.88739777,-31.36688614,,,,
-72.99622345,-31.34249306,,,,
-73.04308319,-31.30058098,,,,
-73.14614105,-31.26579666,,,,
-73.1938858,-31.25427055,,,,
-73.29682159,-31.22410393,,,,
-73.33692932,-31.19845963,,,,
-73.46099854,-31.17762184,,,,
-73.52081299,-31.15184402,,,,
-73.61495209,-31.10311508,,,,
-73.68004608,-31.07016754,,,,
-73.76792908,-31.04157829,,,,
-73.80899811,-31.01984215,,,,
-73.90177917,-30.98526764,,,,
-74.02732849,-30.95969772,,,,
-74.06855011,-30.90883446,,,,
-74.14378357,-30.87453461,,,,
-74.20695496,-30.81948471,,,,
-74.36371613,-30.78064156,,,,
-74.43681335,-30.75478172,,,,
-74.52111053,-30.72782135,,,,
-74.60092926,-30.67156219,,,,
-74.66738129,-30.65366173,,,,
-74.76358795,-30.61317825,,,,
-74.81876373,-30.5786972,,,,
-74.88998413,-30.52795029,,,,
-74.93861389,-30.48069191,,,,
-75.01327515,-30.45663643,,,,
-75.0925827,-30.41955566,,,,
-75.17710114,-30.384058,,,,
-75.243927,-30.3427639,,,,
-75.31118774,-30.30177879,,,,
-75.39537811,-30.24234962,,,,
-75.46521759,-30.21912003,,,,
-75.522789,-30.17988586,,,,
-75.59289551,-30.13343811,,,,
-75.66851807,-30.09408379,,,,
-75.74558258,-30.04706955,,,,
-75.8195343,-30.00023079,,,,
-75.88796997,-29.95772743,,,,
-75.96263886,-29.91450691,,,,
-76.02333069,-29.88275528,,,,
-76.09082031,-29.8364048,,,,
-76.15198517,-29.79033279,,,,
-76.22290039,-29.75046158,,,,
-76.29167938,-29.69671822,,,,
-76.35958862,-29.64694023,,,,
-76.44570923,-29.59958839,,,,
-76.50679779,-29.56296158,,,,
-76.56371307,-29.51779556,,,,
-76.65816498,-29.45611763,,,,
-76.70200348,-29.40472412,,,,
-76.76699829,-29.35352898,,,,
-76.82658386,-29.2977581,,,,
-76.90561676,-29.25282097,,,,
-76.97015381,-29.18067551,,,,
-77.03985596,-29.14427567,,,,
-77.11512756,-29.09356689,,,,
-77.1914978,-29.04134178,,,,
-77.23916626,-28.99977493,,,,
-77.33596802,-28.94031906,,,,
-77.37896729,-28.89468956,,,,
-77.4566803,-28.83546829,,,,
-77.49667358,-28.78022766,,,,
-77.57322693,-28.73809624,,,,
-77.62747955,-28.67606354,,,,
-77.70623016,-28.62312508,,,,
-77.7461853,-28.56900024,,,,
-77.82793427,-28.50816345,,,,
-77.86229706,-28.46136475,,,,
-77.94065857,-28.39980507,,,,
-77.99604034,-28.3468914,,,,
-78.05957794,-28.2949543,,,,
-78.08372498,-28.23479271,,,,
-78.170578,-28.16937637,,,,
-78.21849823,-28.10423279,,,,
-78.2729187,-28.04670715,,,,
-78.31996155,-27.98562622,,,,
-78.40856934,-27.9392395,,,,
-78.45767975,-27.89029503,,,,
-78.50772095,-27.82844353,,,,
-78.56180573,-27.75140762,,,,
-78.63219452,-27.70280457,,,,
-78.67884827,-27.63276482,,,,
-78.73651886,-27.56719017,,,,
-78.7763443,-27.52355385,,,,
-78.84853363,-27.4600029,,,,
-78.90386963,-27.39522743,,,,
-78.9743042,-27.3300972,,,,
-78.99213409,-27.27926064,,,,
-79.06610107,-27.20480919,,,,
-79.1180954,-27.13566399,,,,
-79.15821075,-27.06087685,,,,
-79.22743225,-27.01129341,,,,
-79.27305603,-26.96054268,,,,
-79.32158661,-26.88144302,,,,
-79.3842392,-26.82314873,,,,
-79.44113159,-26.74725533,,,,
-79.49581146,-26.69630432,,,,
-79.55745697,-26.64087868,,,,
-79.5982666,-26.56640244,,,,
-79.63656616,-26.48817444,,,,
-79.68578339,-26.4418869,,,,
-79.73399353,-26.3625412,,,,
-79.78554535,-26.29754066,,,,
-79.8470993,-26.22512436,,,,
-79.90312195,-26.15440559,,,,
-79.94684601,-26.08726501,,,,
-80.00189209,-26.02512169,,,,
-80.03379822,-25.95423317,,,,
-80.07337189,-25.87922668,,,,
-80.11691284,-25.83347702,,,,
-80.16467285,-25.76562119,,,,
-80.26192474,-25.69781494,,,,
-80.29338837,-25.61798286,,,,
-80.34568024,-25.54501534,,,,
-80.35718536,-25.46611977,,,,
-80.40784454,-25.38855362,,,,
-80.43504334,-25.32601738,,,,
-80.51194763,-25.25265503,,,,
-80.55197906,-25.18698311,,,,
-80.58674622,-25.10714149,,,,
-80.63645935,-25.04510498,,,,
-80.6630249,-24.97646523,,,,
-80.70843506,-24.89911461,,,,
-80.74501801,-24.83421326,,,,
-80.77923584,-24.75641441,,,,
-80.8343277,-24.6857357,,,,
-80.88386536,-24.61259079,,,,
-80.92211914,-24.54317284,,,,
-80.94611359,-24.44829178,,,,
-80.99552917,-24.38529778,,,,
-81.00310516,-24.33343887,,,,
-81.04579926,-24.24867821,,,,
-81.10061646,-24.16781425,,,,
-81.14464569,-24.0863781,,,,
-81.17855835,-24.01108742,,,,
-81.22091675,-23.94204521,,,,
-81.24047089,-23.86297035,,,,
-81.28742218,-23.79614449,,,,
-81.32178497,-23.73410606,,,,
-81.34080505,-23.67660522,,,,
-81.39355469,-23.59633446,,,,
-81.42179871,-23.52014923,,,,
-81.4434433,-23.4418354,,,,
-81.49316406,-23.35506439,,,,
-81.50227356,-23.25565338,,,,
-81.52857208,-23.19189835,,,,
-81.55998993,-23.12873268,,,,
-81.63193512,-23.04597855,,,,
-81.67080688,-22.99254036,,,,
-81.67077637,-22.9073143,,,,
-81.70526123,-22.81794548,,,,
-81.72306824,-22.72524071,,,,
-81.76218414,-22.64958572,,,,
-81.7904892,-22.57093239,,,,
-81.81655884,-22.50523186,,,,
-81.84552002,-22.42372704,,,,
-81.8669281,-22.3427372,,,,
-81.90943909,-22.26905441,,,,
-81.93102264,-22.17791939,,,,
-81.96878815,-22.10147095,,,,
-82.0124054,-22.00818253,,,,
-82.00582123,-21.9282856,,,,
-82.00663757,-21.84877014,,,,
-82.04965973,-21.77580261,,,,
-82.07175446,-21.71566391,,,,
-82.09642029,-21.62048912,,,,
-82.11277771,-21.53839684,,,,
-82.12287903,-21.44665146,,,,
-82.14098358,-21.35699654,,,,
-82.18479156,-21.27490425,,,,
-82.17816925,-21.18585777,,,,
-82.1966095,-21.10656738,,,,
-82.23813629,-21.03203774,,,,
-82.27003479,-20.95018578,,,,
-82.27829742,-20.86676407,,,,
-82.29616547,-20.7865963,,,,
-82.30747986,-20.71537018,,,,
-82.32788849,-20.61626816,,,,
-82.35382843,-20.53595543,,,,
-82.36061096,-20.45744133,,,,
-82.377388,-20.38111687,,,,
-82.37212372,-20.29477501,,,,
-82.40574646,-20.21179008,,,,
-82.39555359,-20.10913277,,,,
-82.44802856,-20.03926086,,,,
-82.45297241,-19.93757248,,,,
-82.46096802,-19.89205933,,,,
-82.46958923,-19.79761887,,,,
-82.49571228,-19.70650291,,,,
-82.51830292,-19.66060829,,,,
-82.52117157,-19.55428314,,,,
-82.53567505,-19.48203087,,,,
-82.53163147,-19.38108253,,,,
-82.52999115,-19.27538109,,,,
-82.57228851,-19.20843887,,,,
-82.57435608,-19.12398911,,,,
-82.57582855,-19.045681,,,,
-82.58906555,-18.95600319,,,,
-82.59870911,-18.87330818,,,,
-82.60624695,-18.79248619,,,,
-82.62288666,-18.71622276,,,,
-82.62982941,-18.63877106,,,,
-82.62876129,-18.55164528,,,,
-82.64503479,-18.45829773,,,,
-82.65384674,-18.38159561,,,,
-82.67941284,-18.29813576,,,,
-82.66368103,-18.20316124,,,,
-82.66558075,-18.1034584,,,,
-82.6652832,-18.02495766,,,,
-82.67463684,-17.94671249,,,,
-82.70639801,-17.86326981,,,,
-82.68851471,-17.77526474,,,,
-82.69004059,-17.70056152,,,,
-82.70298004,-17.60603333,,,,
-82.70015717,-17.52184677,,,,
-82.70288086,-17.43284607,,,,
-82.71424103,-17.34442902,,,,
-82.72161865,-17.24886703,,,,
-82.69573212,-17.15108681,,,,
-82.70050049,-17.03839684,,,,
-82.71798706,-16.97774887,,,,
-82.70806885,-16.88314629,,,,
-82.68865204,-16.78103638,,,,
-82.68915558,-16.69696236,,,,
-82.71357727,-16.61086845,,,,
-82.68503571,-16.53599167,,,,
-82.67824554,-16.41119003,,,,
-82.68668365,-16.33381653,,,,
-82.71819305,-16.271101,,,,
-82.68551636,-16.18350983,,,,
-82.70281982,-16.08912659,,,,
-82.68955994,-15.99906445,,,,
-82.69495392,-15.922369,,,,
-82.68511963,-15.82056046,,,,
-82.7324295,-15.74494076,,,,
-82.70520782,-15.64840412,,,,
-82.72499847,-15.5709753,,,,
-82.67285919,-15.48159885,,,,
-82.70226288,-15.40165901,,,,
-82.66900635,-15.31445694,,,,
-82.68213654,-15.20589638,,,,
-82.67306519,-15.12594032,,,,
-82.66529083,-15.0437212,,,,
-82.66484833,-14.9522953,,,,
-82.67328644,-14.87866497,,,,
-82.66835785,-14.79804802,,,,
-82.66390991,-14.70406628,,,,
-82.64128876,-14.61795807,,,,
-82.64775085,-14.5457449,,,,
-82.64920807,-14.47686481,,,,
-82.64256287,-14.35496044,,,,
-82.64113617,-14.27863312,,,,
-82.61022186,-14.18073368,,,,
-82.62787628,-14.10097599,,,,
-82.60257721,-14.00517941,,,,
-82.59661102,-13.93039799,,,,
-82.60269165,-13.84806538,,,,
-82.59546661,-13.74893188,,,,
-82.59292603,-13.67655754,,,,
-82.55425262,-13.55736923,,,,
-82.55484009,-13.48599434,,,,
-82.53894043,-13.39493465,,,,
-82.5296936,-13.31266975,,,,
-82.53166962,-13.22506142,,,,
-82.51219177,-13.13941383,,,,
-82.51157379,-13.04564857,,,,
-82.5046463,-12.94877625,,,,
-82.49209595,-12.86830997,,,,
-82.48329926,-12.79555416,,,,
-82.47290802,-12.71283722,,,,
-82.47821045,-12.63942242,,,,
-82.47647095,-12.57411098,,,,
-82.43082428,-12.47461987,,,,
-82.43876648,-12.36606789,,,,
-82.41976166,-12.27684593,,,,
-82.39782715,-12.18576717,,,,
-82.40090179,-12.1055212,,,,
-82.38745117,-12.02580357,,,,
-82.36872864,-11.93645,,,,
-82.36930847,-11.8544178,,,,
-82.33764648,-11.76516151,,,,
-82.32069397,-11.67609692,,,,
-82.3032608,-11.58703613,,,,
-82.30698395,-11.51046562,,,,
-82.28952026,-11.41175365,,,,
-82.28797913,-11.34801483,,,,
